id,name,Test-1+G,Test-1-G,Test-2+G,Test-2-G,Test-3+G,Test-3-G,control-1+G,control-1-G,control-2+G,control-2-G,control-3+G,control-3-G
ENSMUSG00000106570,C230071H17Rik,3018,0,970,0,31,0,2889,1067,11425,0,0,0
ENSMUSG00000106571,Gm44395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106572,4933417G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106573,Gm43183,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106574,Gm2451,82,11,72,6,0,27,31,88,13,0,4,0
ENSMUSG00000106575,Gm42613,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106576,Gm4866,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106577,Gm31026,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106578,Mir7217,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106579,Gm42771,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106580,Mir7231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106581,Mir7042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106582,Obox4-ps24,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106583,4930447N08Rik,8,0,0,0,0,0,0,0,0,0,5,0
ENSMUSG00000106584,4930502C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106585,Gm25053,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106586,1700013M08Rik,6,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106587,Gm47311,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106588,Gm17590,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106589,4931419H13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106590,Gm42879,0,0,25,0,0,0,0,0,0,0,0,0
ENSMUSG00000106591,Gm47286,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106592,Gm43070,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106593,Gm7048,405,0,353,0,0,0,98,123,0,4,0,0
ENSMUSG00000106594,4930432H08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106595,Gm44314,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106596,Gm42822,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106597,Mir7021,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000106598,Gm43532,16,14,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000106599,Ighv1-73,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106600,Mir6915,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106601,Ighv1-70,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106602,4930405L22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106603,Gm43509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106604,Gm42535,4250,9,4183,0,0,0,8,1658,0,37,47,0
ENSMUSG00000106605,Gm44365,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106606,Gm43217,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106607,Gm43178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106608,Mir466b-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106609,Gm43181,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106610,Gm43103,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106611,Gm22048,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106612,Gm43750,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106613,Gm42652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106614,Gm43746,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106615,Gm8968,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106616,Obox4-ps25,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106617,Gm36266,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106618,Gm47281,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106619,Gm9353,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106620,Trav7-5,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106621,Gm42752,0,0,7,0,0,0,0,0,0,0,0,0
ENSMUSG00000106622,Gm5554,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106623,Gm43335,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106624,Gm8853,4,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000106625,Gm43344,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106626,Gm44302,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106627,Gm21680,3,0,0,25,0,0,0,0,0,0,0,0
ENSMUSG00000106628,Gm43558,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106629,Gm40155,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106630,Igkv2-116,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106631,Gm42669,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106632,Gm33466,0,0,0,0,5,0,0,0,0,0,0,0
ENSMUSG00000106633,Gm43431,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106634,Gm43042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106635,Gm43098,2,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000106636,Gm43813,8,15,9,0,0,0,0,67,0,0,0,0
ENSMUSG00000106637,Gm42455,0,0,0,18,0,0,0,10,0,0,0,0
ENSMUSG00000106639,Gm43121,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106640,Gm20940,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106641,Gm43534,9,0,0,5,0,0,0,0,0,0,0,0
ENSMUSG00000106642,Mir465d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106643,Gm43422,12,0,0,0,0,0,0,5,0,0,0,0
ENSMUSG00000106644,Gm40331,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106645,Gm42643,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106646,Gm42483,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106647,Gm42523,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106648,Gm43176,62,0,120,0,0,0,0,4,0,0,0,0
ENSMUSG00000106649,AC154296.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106650,Gm43404,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106651,Gm42608,5,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106652,Gm43358,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106653,Mir299a,0,0,1,0,0,0,1,0,0,0,0,0
ENSMUSG00000106654,Gm2623,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000106655,Mir3961,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106656,Gm42750,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106657,Gm47303,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106658,Gm36548,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106659,Gm42161,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106660,Gm43472,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106661,Gm42832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106662,Gm43034,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106663,Gm42839,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106664,Gm17936,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000106665,Gm43389,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106666,Gm43587,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106667,Igkv3-6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106668,Iglj1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106669,Gm38433,4,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000106670,Gm44347,8,0,0,8,0,0,0,0,0,0,0,0
ENSMUSG00000106671,Gm42900,0,0,0,3,0,0,0,1,0,0,0,0
ENSMUSG00000106673,Gm43374,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106674,Gm20005,0,0,0,0,0,0,0,0,0,0,14,0
ENSMUSG00000106675,Gm43798,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106676,Gm42895,0,0,5,0,0,0,0,0,0,0,0,0
ENSMUSG00000106677,Ugt2a1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106678,Gm43457,154,0,123,0,8,0,0,215,0,0,0,0
ENSMUSG00000106679,Gm42524,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106680,Gm43852,0,0,7,0,0,0,0,0,0,0,0,0
ENSMUSG00000106681,Gm43004,8,0,21,0,0,0,0,21,0,0,0,0
ENSMUSG00000106682,Gm42648,0,0,5,24,4,0,0,12,0,0,0,0
ENSMUSG00000106683,Gm43263,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106688,Gm42851,22,0,4,0,0,0,0,10,0,0,0,0
ENSMUSG00000106689,Gm18345,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106690,Gm6348,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106691,2700029L08Rik,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106692,Gm36447,4,0,24,0,0,0,0,7,0,0,0,0
ENSMUSG00000106694,Gm42894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106696,Gm42729,3,0,1,38,0,0,0,8,0,0,0,0
ENSMUSG00000106698,Gm43599,795,0,1109,0,0,0,121,259,1868,0,0,0
ENSMUSG00000106699,Gm43224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106701,Gm6346,0,0,0,0,0,4,0,0,0,0,0,0
ENSMUSG00000106702,Gm42846,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106703,Vmn2r-ps26,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106704,Gm42799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106705,Gm2602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106706,C530043K16Rik,3457,0,15147,410,0,4,1851,4281,0,2,4,0
ENSMUSG00000106707,Gm43748,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106708,Gm43782,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106709,Gm30270,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106710,Gm43166,2713,0,1394,0,0,0,651,1168,0,205,0,0
ENSMUSG00000106712,Gm19649,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106713,Gm42645,16,0,8,0,0,0,0,3,0,22,0,0
ENSMUSG00000106714,Gm42546,0,0,0,0,9,0,0,0,1,0,0,0
ENSMUSG00000106715,Tmem265,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106717,Gm42798,176,0,674,0,0,0,5,16,0,0,0,0
ENSMUSG00000106718,Gm20052,8,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106719,Gm42556,2,0,3,0,0,0,6,0,0,0,0,0
ENSMUSG00000106720,Gm43795,38,0,12,0,0,0,0,24,0,0,3,4
ENSMUSG00000106721,Gm5442,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106725,Gm43363,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000106726,Gm43100,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106729,Gm43165,76,0,22,0,0,0,0,0,0,0,0,0
ENSMUSG00000106730,Gm42472,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106732,Gm43792,53,61,108,13,0,0,28,41,0,0,0,0
ENSMUSG00000106733,Gm36186,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106734,Gm20559,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106735,A330058E17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106736,Gm42573,18,0,2,2,0,0,0,39,0,0,0,0
ENSMUSG00000106737,Gm42962,0,0,32,0,0,0,0,0,0,0,0,0
ENSMUSG00000106738,Gm5,52,0,6,0,0,0,0,2,0,0,0,0
ENSMUSG00000106739,Gm43499,44,0,0,0,0,0,32,11,0,0,0,0
ENSMUSG00000106740,Gm21221,132,0,198,0,0,0,0,69,0,0,122,0
ENSMUSG00000106741,4930513D17Rik,3,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000106742,Gm42474,0,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000106743,Gm42847,0,0,0,0,0,0,0,25,0,0,199,0
ENSMUSG00000106745,Gm43342,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106746,2900064F13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106747,Gm43025,4,0,10,0,0,0,0,0,0,0,0,0
ENSMUSG00000106749,Gm43281,286,1201,178,0,0,0,12,187,0,0,9,0
ENSMUSG00000106750,Gm43151,4,0,0,0,0,0,0,0,0,10,0,0
ENSMUSG00000106751,Gm42467,766,0,1011,0,0,0,14,274,0,0,0,0
ENSMUSG00000106752,Gm3348,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106753,Gm43230,0,0,0,0,0,0,0,0,71,0,0,0
ENSMUSG00000106754,Gm43101,0,0,4,0,0,0,0,25,0,0,0,0
ENSMUSG00000106755,Tpi-rs11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106756,Gm32780,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106757,Gm43482,112,0,26,3,0,0,0,267,0,0,0,0
ENSMUSG00000106758,Gm42731,4,0,48,0,0,0,0,8,0,0,0,0
ENSMUSG00000106759,AC120011.1,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106760,Gm42802,0,0,10,0,0,0,0,0,0,0,0,0
ENSMUSG00000106762,4930478P22Rik,0,0,0,10,0,0,0,0,0,0,0,0
ENSMUSG00000106763,Gm19102,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106764,Gm42529,95,0,141,0,0,0,0,1,4,4,0,0
ENSMUSG00000106766,4933424N20Rik,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000106767,Gm42727,10,0,26,0,0,0,0,0,0,0,0,0
ENSMUSG00000106768,4930480C01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106771,Gm43459,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106772,Gm43794,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106773,Gm43799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106775,C130093G08Rik,220,0,359,0,0,0,172,710,0,0,4,56
ENSMUSG00000106776,Gm42646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106777,Gm43150,6,0,9,0,0,0,0,2,0,0,0,0
ENSMUSG00000106779,Gm8579,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106780,Gm7939,0,0,0,0,13,0,0,0,0,0,0,0
ENSMUSG00000106783,Chaer1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106784,Gm43309,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106785,Gm42713,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106786,Gm42781,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106788,Gm43449,0,0,10,0,0,0,0,0,0,0,0,0
ENSMUSG00000106791,4930553P18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106794,Gm40293,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106795,Gm43050,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106797,Gm42936,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106798,Gm43275,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106799,Gm20756,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106800,1700030N18Rik,0,0,3,0,0,0,0,0,0,0,0,0
ENSMUSG00000106801,Gm42852,0,0,0,0,66,0,0,0,0,0,0,0
ENSMUSG00000106802,Gm42885,0,0,16,0,0,0,0,0,0,0,0,0
ENSMUSG00000106803,Gm8930,0,0,0,0,0,0,3,0,0,0,0,0
ENSMUSG00000106805,Gm42714,5,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106806,Gm17906,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000106807,Gm10441,34,23,136,0,0,0,0,60,0,0,0,0
ENSMUSG00000106808,Gm42745,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106810,Gm43600,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106812,Gm28563,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106813,Gm7181,19,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106814,Gm43501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106815,Gm43658,16,0,0,0,0,0,0,16,0,0,0,0
ENSMUSG00000106817,Gm43441,2,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000106818,Gm43790,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106819,Gm43498,4,0,1,0,0,0,0,2,1,0,2,0
ENSMUSG00000106820,D5Ertd605e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106821,Gm7961,0,0,0,0,55,0,0,0,0,0,2,0
ENSMUSG00000106822,Gm43533,30,0,122,1857,0,0,0,8,0,0,0,0
ENSMUSG00000106824,Gm7697,7,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106825,2510016D11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106826,Gm42583,4,0,17,2,0,0,0,0,0,0,0,8
ENSMUSG00000106827,Gm7556,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106828,Gm34648,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106829,Gm3786,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106831,Ube2n-ps1,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106832,Gm42632,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106833,Gm42739,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106834,Gm10459,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106835,Gm43812,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106836,Gm43578,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106837,D630030B08Rik,32,3,25,0,0,0,0,0,0,213,0,0
ENSMUSG00000106838,1810017P11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106839,Gm43497,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106840,Gm42790,691,0,998,0,0,919,60,578,0,0,0,0
ENSMUSG00000106841,Gm42656,290,4,157,0,0,0,0,112,0,0,0,202
ENSMUSG00000106843,Gm42458,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106845,Gm43156,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106846,Gm42786,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000106847,Peg13,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000106849,Gm43418,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106851,4930421C12Rik,78,0,195,0,0,0,0,128,16,4262,5024,3407
ENSMUSG00000106853,Gm7492,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106854,Gm42850,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106855,5330437M03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106856,Gm43761,8,0,133,0,0,0,0,112,0,0,0,0
ENSMUSG00000106858,Gm43844,0,0,4,0,0,0,0,16,0,0,0,0
ENSMUSG00000106859,Gm42737,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000106860,1700008H02Rik,42,0,0,0,781,0,0,0,0,0,0,0
ENSMUSG00000106862,Gm42811,0,0,0,0,0,0,0,8,0,0,0,0
ENSMUSG00000106863,Gm42109,0,0,0,0,0,0,0,0,0,0,4,0
ENSMUSG00000106864,Gtf3c2,47,0,187,14,0,15109,8,226,0,0,0,0
ENSMUSG00000106865,4930519E07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106866,Gm43659,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106867,Gm43800,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106868,Gm19798,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106869,Gm42473,0,0,54,32,0,0,0,0,0,0,0,0
ENSMUSG00000106870,Gm43681,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106871,Gm3289,0,0,11,78,0,0,0,20,0,0,0,0
ENSMUSG00000106872,Gm2189,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106873,BC049739,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106874,Gm20186,772,0,911,0,0,0,0,310,0,0,8081,0
ENSMUSG00000106875,Gm43093,0,0,20,39,0,0,8,0,0,0,0,0
ENSMUSG00000106876,Gm43456,7,0,0,0,0,0,7,19,0,0,0,0
ENSMUSG00000106878,Gm17808,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106879,Gm2566,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106880,4930425K10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106883,Gm34091,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106884,Gm20156,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106885,Eif3s6-ps4,333,0,4,0,691,0,0,812,0,0,0,0
ENSMUSG00000106887,A930005G22Rik,36,0,18,1,0,496,0,4,0,0,0,0
ENSMUSG00000106888,Gm42848,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106889,Gm7463,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106891,Gm43460,106,0,285,0,0,0,0,275,0,0,0,0
ENSMUSG00000106892,Gm42791,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106893,Vmn1r-ps7,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106894,Gm17130,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106895,Gm4754,8,0,21,0,0,0,0,15,0,0,0,0
ENSMUSG00000106896,G630022F23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106897,Gm43027,7846,2,7577,0,0,0,1279,3531,4,30487,0,0
ENSMUSG00000106898,Gm43125,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106899,1700013A02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106900,Gm2040,6,0,2,0,0,0,0,11,0,0,0,0
ENSMUSG00000106902,4930557J02Rik,4,0,6,0,34,0,0,0,0,0,0,0
ENSMUSG00000106904,Gm43029,0,0,0,0,0,0,0,0,11,0,0,0
ENSMUSG00000106905,Gm42741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106906,Gm34728,22,0,6,0,0,0,3,39,0,0,0,59
ENSMUSG00000106909,Gm43122,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106910,Gm16273,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106912,Gm43785,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106913,9430007M09Rik,10,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106914,Gm42854,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106915,Gm42655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106916,Gm3089,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106917,Gm7832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106918,Mrpl33,24,0,0,0,24,0,0,10,0,0,0,0
ENSMUSG00000106924,Gm42857,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106925,Gm20072,0,0,7,0,0,0,0,0,0,0,0,0
ENSMUSG00000106926,Rpl7-ps7,8,0,0,0,0,0,0,16,0,0,0,0
ENSMUSG00000106927,Gm43598,6,0,7,0,0,0,0,4,0,0,0,0
ENSMUSG00000106928,Gm43860,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000106930,Gm6450,6,0,0,0,28,0,0,0,0,0,14,8
ENSMUSG00000106932,4930487D11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106933,Gm43621,0,0,0,0,0,0,0,0,0,0,16,0
ENSMUSG00000106934,Gm42506,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106935,Gm19457,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106936,Gm7554,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106938,Gm31314,35,0,102,301,648,0,0,23,0,0,0,0
ENSMUSG00000106939,Gm29778,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106940,Gm42930,179,0,20,0,0,0,8,0,0,0,0,0
ENSMUSG00000106943,Dancr,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106944,Gm43843,65,0,196,0,0,0,98,3,0,0,0,0
ENSMUSG00000106945,Gm42961,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106946,Gm42856,0,0,0,0,0,0,4,0,0,0,1,0
ENSMUSG00000106947,1700025A08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106948,Gm42785,1,0,0,8,0,5,0,0,0,3,0,0
ENSMUSG00000106950,4930478M09Rik,10,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106951,5930430L01Rik,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106954,Gm43226,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106955,Gm42960,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106956,Gm19617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106957,Gm43085,15,0,69,0,0,0,67,37,0,0,0,0
ENSMUSG00000106958,Gm35960,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106959,Gm42548,73,0,30,2,0,0,0,12,0,4,0,0
ENSMUSG00000106960,Gm42673,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106961,Gm43128,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106962,Gm43633,386,0,637,185,0,343,0,551,0,0,0,0
ENSMUSG00000106963,Gm8675,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106965,Gm18290,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106967,Gm42477,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106968,C78283,798,21,729,0,0,0,260,766,0,0,0,0
