GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,Test.1.G,Test.1.G.1,Test.2.G,Test.2.G.1,Test.3.G,Test.3.G.1,change,label
Ccdc82,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,9,1,13,1,1,1,Up,NA
Ccdc84,78,8,3.285402219,3.248652564,1.11E-15,7.79E-15,7.77E-15,TRUE,19,1,25,6,34,1,Up,NA
Ccdc86,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,3,1,25,1,1,1,Up,NA
Ccdc88a,118,7,4.075288127,4.038538473,0,0,0,TRUE,100,1,17,1,1,5,Up,NA
Ccdc88c,243,13,4.224372785,4.187623131,0,0,0,TRUE,182,1,60,11,1,1,Up,NA
Ccdc91,55,3,4.196397213,4.159647558,9.46E-14,6.24E-13,6.22E-13,TRUE,24,1,30,1,1,1,Up,NA
Ccdc93,975,51,4.256833067,4.220083412,0,0,0,TRUE,92,6,29,44,854,1,Up,NA
Cchcr1,681,3,7.826548487,7.789798832,0,0,0,TRUE,327,1,353,1,1,1,Up,NA
Cckar,341,3,6.828665428,6.791915774,0,0,0,TRUE,301,1,39,1,1,1,Up,NA
Ccl22,64,3,4.415037499,4.378287844,3.33E-16,2.38E-15,2.37E-15,TRUE,21,1,42,1,1,1,Up,NA
Ccl25,42,3,3.807354922,3.770605267,3.54E-10,2.03E-09,2.02E-09,TRUE,37,1,4,1,1,1,Up,NA
Ccl9,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,1,1,22,1,1,1,Up,NA
Ccm2,94,3,4.969626351,4.932876696,0,0,0,TRUE,8,1,19,1,67,1,Up,NA
Ccna2,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,7,1,17,1,1,1,Up,NA
Ccnb1.ps,70,3,4.544320516,4.507570861,0,0,0,TRUE,33,1,34,1,3,1,Up,NA
Ccnb2,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,8,1,1,1,44,1,Up,NA
Ccnb3,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,36,1,1,1,1,1,Up,NA
Ccnc,135,3,5.491853096,5.455103442,0,0,0,TRUE,44,1,1,1,90,1,Up,NA
Ccnd1,252,3,6.392317423,6.355567768,0,0,0,TRUE,32,1,35,1,185,1,Up,NA
Ccnd2,616,46,3.743224585,3.70647493,0,0,0,TRUE,301,4,291,21,24,21,Up,NA
Ccnd3,645,3,7.74819285,7.711443195,0,0,0,TRUE,12,1,632,1,1,1,Up,NA
Ccnf,74,3,4.624490865,4.58774121,0,0,0,TRUE,41,1,32,1,1,1,Up,NA
Ccng1,1353,85,3.992555188,3.955805533,0,0,0,TRUE,1204,39,27,45,122,1,Up,NA
Ccni,5092,199,4.677392083,4.640642429,0,0,0,TRUE,1129,1,222,101,3741,97,Up,NA
Ccnjl,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,5,1,25,1,1,1,Up,NA
Ccnt1,916,55,4.057844075,4.02109442,0,0,0,TRUE,736,53,179,1,1,1,Up,NA
Ccnt2,550,7,6.295932886,6.259183232,0,0,0,TRUE,501,5,48,1,1,1,Up,NA
Ccp110,268,3,6.48112669,6.444377035,0,0,0,TRUE,46,1,19,1,203,1,Up,NA
Ccpg1,3403,3,10.14762894,10.11087928,0,0,0,TRUE,574,1,2739,1,90,1,Up,NA
Ccr2,754,75,3.329602023,3.292852368,0,0,0,TRUE,673,73,80,1,1,1,Up,NA
Ccr3,257,3,6.420662048,6.383912394,0,0,0,TRUE,1,1,255,1,1,1,Up,NA
Ccr4,156,3,5.700439718,5.663690063,0,0,0,TRUE,30,1,125,1,1,1,Up,NA
Ccr9,405,3,7.076815597,7.040065942,0,0,0,TRUE,209,1,195,1,1,1,Up,NA
Ccrl2,90,3,4.906890596,4.870140941,0,0,0,TRUE,1,1,88,1,1,1,Up,NA
Ccs,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,1,1,36,1,1,1,Up,NA
Ccser1,717,3,7.900866808,7.864117153,0,0,0,TRUE,690,1,26,1,1,1,Up,NA
Cct2,272,56,2.280107919,2.243358264,0,0,0,TRUE,260,1,11,54,1,1,Up,NA
Cct3,70,3,4.544320516,4.507570861,0,0,0,TRUE,36,1,33,1,1,1,Up,NA
Cct4,2552,3,9.732450113,9.695700458,0,0,0,TRUE,705,1,1846,1,1,1,Up,NA
Cct5,39,3,3.700439718,3.663690063,2.30E-09,1.28E-08,1.27E-08,TRUE,29,1,9,1,1,1,Up,NA
Cct6a,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,37,1,15,1,1,1,Up,NA
Cct6b,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,9,1,21,1,1,1,Up,NA
Cct7,131,3,5.448460501,5.411710846,0,0,0,TRUE,52,1,78,1,1,1,Up,NA
Cct8,33,3,3.459431619,3.422681964,9.39E-08,4.80E-07,4.77E-07,TRUE,31,1,1,1,1,1,Up,NA
Cd109,353,46,2.939962417,2.903212762,0,0,0,TRUE,297,1,55,44,1,1,Up,NA
Cd177,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,6,1,13,1,1,1,Up,NA
Cd19,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,1,1,33,1,1,1,Up,NA
Cd200,1083,45,4.588964431,4.552214776,0,0,0,TRUE,956,1,126,43,1,1,Up,NA
Cd200r3,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,1,1,23,1,1,1,Up,NA
Cd27,71,3,4.564784619,4.528034964,0,0,0,TRUE,8,1,57,1,6,1,Up,NA
Cd28,861,169,2.348989991,2.312240336,0,0,0,TRUE,700,83,160,1,1,85,Up,NA
Cd2ap,54,3,4.169925001,4.133175347,1.79E-13,1.17E-12,1.17E-12,TRUE,33,1,1,1,20,1,Up,NA
Cd2bp2,937,117,3.001540518,2.964790863,0,0,0,TRUE,59,1,25,19,853,97,Up,NA
Cd300a,48,3,4,3.963250345,8.09E-12,4.99E-11,4.97E-11,TRUE,32,1,15,1,1,1,Up,NA
Cd300ld,130,3,5.437405312,5.400655658,0,0,0,TRUE,117,1,12,1,1,1,Up,NA
Cd300ld2,10979,1615,2.765140585,2.728390931,0,0,0,TRUE,1264,1,2140,1605,7575,9,Up,NA
Cd300lf,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,22,1,6,1,1,1,Up,NA
Cd38,476,3,7.309855263,7.273105608,0,0,0,TRUE,319,1,156,1,1,1,Up,NA
Cd3e,179,3,5.898853277,5.862103622,0,0,0,TRUE,110,1,27,1,42,1,Up,NA
Cd3eap,82,3,4.772589504,4.735839849,0,0,0,TRUE,80,1,1,1,1,1,Up,NA
Cd3g,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,1,1,21,1,1,1,Up,NA
Cd4,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,16,1,8,1,1,1,Up,NA
Cd47,100,3,5.058893689,5.022144034,0,0,0,TRUE,12,1,87,1,1,1,Up,NA
Cd52,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,6,1,16,1,1,1,Up,NA
Cd53,1031,3,8.424866117,8.388116462,0,0,0,TRUE,205,1,825,1,1,1,Up,NA
Cd55,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,10,1,15,1,1,1,Up,NA
Cd63,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,13,1,23,1,1,1,Up,NA
Cd63.ps,152,3,5.662965013,5.626215358,0,0,0,TRUE,21,1,130,1,1,1,Up,NA
Cd72,172,3,5.841302254,5.804552599,0,0,0,TRUE,104,1,67,1,1,1,Up,NA
Cd81,37859,5786,2.709998076,2.673248421,0,0,0,TRUE,8,376,16284,116,21567,5294,Up,NA
Cd82,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,1,1,2,1,23,1,Up,NA
Cd83,2572,3,9.743712427,9.706962772,0,0,0,TRUE,3,1,497,1,2072,1,Up,NA
Cd84,75,3,4.64385619,4.607106535,0,0,0,TRUE,41,1,33,1,1,1,Up,NA
Cd86,1182,40,4.885086225,4.84833657,0,0,0,TRUE,442,1,717,38,23,1,Up,NA
Cd9,456,29,3.974909019,3.938159364,0,0,0,TRUE,105,1,178,9,173,19,Up,NA
Cd93,6515,312,4.384147245,4.34739759,0,0,0,TRUE,4971,5,1519,109,25,198,Up,NA
Cdadc1,1934,37,5.707918714,5.671169059,0,0,0,TRUE,490,1,840,35,604,1,Up,NA
Cdan1,160,3,5.736965594,5.700215939,0,0,0,TRUE,138,1,21,1,1,1,Up,NA
Cdc14a,1406,3,8.872418378,8.835668724,0,0,0,TRUE,656,1,749,1,1,1,Up,NA
Cdc14b,274,5,5.776103988,5.739354333,0,0,0,TRUE,218,1,55,1,1,3,Up,NA
Cdc16,506,9,5.813068573,5.776318918,0,0,0,TRUE,274,1,231,7,1,1,Up,NA
Cdc25a,295,7,5.397216222,5.360466567,0,0,0,TRUE,43,1,251,5,1,1,Up,NA
Cdc25c,276,3,6.523561956,6.486812301,0,0,0,TRUE,68,1,207,1,1,1,Up,NA
Cdc26,139,15,3.212050477,3.175300822,0,0,0,TRUE,114,1,24,13,1,1,Up,NA
Cdc27,1865,411,2.181965331,2.145215677,0,0,0,TRUE,1084,333,780,77,1,1,Up,NA
Cdc34,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,22,1,1,1,1,1,Up,NA
Cdc37l1,372,37,3.329705445,3.292955791,0,0,0,TRUE,180,1,36,1,156,35,Up,NA
Cdc42,79,3,4.718818247,4.682068593,0,0,0,TRUE,39,1,39,1,1,1,Up,NA
Cdc42bpa,767,60,3.676192172,3.639442517,0,0,0,TRUE,710,1,41,58,16,1,Up,NA
Cdc42ep1,28,3,3.222392421,3.185642767,1.96E-06,9.30E-06,9.24E-06,TRUE,1,1,26,1,1,1,Up,NA
Cdc42se1,48,3,4,3.963250345,8.09E-12,4.99E-11,4.97E-11,TRUE,46,1,1,1,1,1,Up,NA
Cdc42se2,87,3,4.857980995,4.82123134,0,0,0,TRUE,30,1,56,1,1,1,Up,NA
Cdc6,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,34,1,10,1,1,1,Up,NA
Cdc7,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,14,1,6,1,1,1,Up,NA
Cdca2,77,3,4.68182404,4.645074385,0,0,0,TRUE,75,1,1,1,1,1,Up,NA
Cdca8,61,11,2.471305719,2.434556064,1.19E-09,6.69E-09,6.69E-09,TRUE,8,9,52,1,1,1,Up,NA
Cdh10,181,3,5.914883386,5.878133732,0,0,0,TRUE,135,1,45,1,1,1,Up,NA
Cdh11,543,62,3.130612077,3.093862423,0,0,0,TRUE,413,1,129,59,1,2,Up,NA
Cdh12,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,35,1,9,1,1,1,Up,NA
Cdh20,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,27,1,4,1,1,1,Up,NA
Cdh23,121,3,5.333900737,5.297151082,0,0,0,TRUE,65,1,17,1,39,1,Up,NA
Cdh6,908,88,3.367116869,3.330367214,0,0,0,TRUE,384,86,523,1,1,1,Up,NA
Cdh9,780,3,8.022367813,7.985618158,0,0,0,TRUE,286,1,481,1,13,1,Up,NA
Cdhr2,110,3,5.196397213,5.159647558,0,0,0,TRUE,34,1,12,1,64,1,Up,NA
Cdhr3,65,3,4.437405312,4.400655658,1.11E-16,8.04E-16,7.98E-16,TRUE,63,1,1,1,1,1,Up,NA
Cdip1,203,3,6.080373416,6.043623762,0,0,0,TRUE,94,1,33,1,76,1,Up,NA
Cdk11b,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,50,1,7,1,1,1,Up,NA
Cdk12,124,10,3.632268215,3.595518561,0,0,0,TRUE,84,5,39,4,1,1,Up,NA
Cdk13,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,20,1,11,1,1,1,Up,NA
Cdk14,404,75,2.429392792,2.392643137,0,0,0,TRUE,109,73,184,1,111,1,Up,NA
Cdk16,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,19,1,1,1,1,1,Up,NA
Cdk17,855,24,5.154818109,5.118068454,0,0,0,TRUE,842,17,12,1,1,6,Up,NA
Cdk19,214,16,3.741466986,3.704717332,0,0,0,TRUE,196,1,17,14,1,1,Up,NA
Cdk2,2429,17,7.158683933,7.121934279,0,0,0,TRUE,75,15,236,1,2118,1,Up,NA
Cdk2ap1,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,56,1,1,1,1,1,Up,NA
Cdk4,32,3,3.415037499,3.378287844,1.73E-07,8.73E-07,8.68E-07,TRUE,22,1,9,1,1,1,Up,NA
Cdk6,9412,416,4.499845887,4.463096232,0,0,0,TRUE,4701,1,4710,14,1,401,Up,NA
Cdk9,280,3,6.544320516,6.507570861,0,0,0,TRUE,152,1,127,1,1,1,Up,NA
Cdkl2,172,15,3.519374159,3.482624504,0,0,0,TRUE,154,1,17,13,1,1,Up,NA
Cdkl3,1052,14,6.231564067,6.194814412,0,0,0,TRUE,160,7,23,3,869,4,Up,NA
Cdkl5,172,35,2.296981738,2.260232083,0,0,0,TRUE,142,1,29,33,1,1,Up,NA
Cdkn1a,352,3,6.874469118,6.837719463,0,0,0,TRUE,346,1,5,1,1,1,Up,NA
Cdkn1b,2955,77,5.262155874,5.22540622,0,0,0,TRUE,339,55,94,21,2522,1,Up,NA
Cdon,55,3,4.196397213,4.159647558,9.46E-14,6.24E-13,6.22E-13,TRUE,37,1,17,1,1,1,Up,NA
Cdr2,489,3,7.348728154,7.311978499,0,0,0,TRUE,243,1,241,1,5,1,Up,NA
Cdr2l,964,3,8.327926836,8.291177181,0,0,0,TRUE,646,1,317,1,1,1,Up,NA
Cdv3,1323,29,5.511616351,5.474866696,0,0,0,TRUE,359,1,963,1,1,27,Up,NA
Cdyl,143,6,4.574908836,4.538159181,0,0,0,TRUE,55,1,87,4,1,1,Up,NA
Ceacam12,60,3,4.321928095,4.28517844,3.89E-15,2.68E-14,2.68E-14,TRUE,58,1,1,1,1,1,Up,NA
Ceacam13,37,3,3.624490865,3.58774121,7.97E-09,4.31E-08,4.29E-08,TRUE,13,1,23,1,1,1,Up,NA
Ceacam20,315,3,6.714245518,6.677495863,0,0,0,TRUE,165,1,149,1,1,1,Up,NA
Ceacam3,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,1,1,22,1,22,1,Up,NA
Cebpg,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,13,1,17,1,1,1,Up,NA
Cebpz,23,3,2.938599455,2.901849801,3.85E-05,0.000166641,0.000165194,TRUE,13,1,9,1,1,1,Up,NA
Cebpzos,47,3,3.969626351,3.932876696,1.52E-11,9.30E-11,9.26E-11,TRUE,1,1,45,1,1,1,Up,NA
Cecr2,1450,304,2.253909671,2.217160017,0,0,0,TRUE,1126,1,323,302,1,1,Up,NA
Cela1,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,18,1,1,1,1,1,Up,NA
Celf1,187,40,2.224966365,2.18821671,0,0,0,TRUE,142,1,32,9,13,30,Up,NA
Celf2,749,127,2.560137222,2.523387567,0,0,0,TRUE,536,1,203,53,10,73,Up,NA
Celsr1,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,4,1,1,1,30,1,Up,NA
Celsr2,1651,45,5.197271309,5.160521654,0,0,0,TRUE,1620,1,22,15,9,29,Up,NA
Cenpa,604,64,3.238404739,3.201655085,0,0,0,TRUE,416,1,187,5,1,58,Up,NA
Cenpe,267,23,3.537133976,3.500384321,0,0,0,TRUE,25,13,241,1,1,9,Up,NA
Cenpf,31,7,2.146841388,2.110091734,7.16E-05,0.000301542,0.00030153,TRUE,21,1,5,1,5,5,Up,NA
Cenpi,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,3,1,17,1,15,1,Up,NA
Cenpl,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,5,1,14,1,1,1,Up,NA
Cenpn,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,10,1,13,1,1,1,Up,NA
Cenpq,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,5,1,14,1,1,1,Up,NA
Cenpv,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,11,1,12,1,1,1,Up,NA
Cep112it,76,3,4.662965013,4.626215358,0,0,0,TRUE,9,1,4,1,63,1,Up,NA
Cep112os1,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,11,1,9,1,1,1,Up,NA
Cep162,147,11,3.740240726,3.703491071,0,0,0,TRUE,135,2,11,4,1,5,Up,NA
Cep164,31,3,3.36923381,3.332484155,3.19E-07,1.58E-06,1.57E-06,TRUE,29,1,1,1,1,1,Up,NA
Cep19,165,3,5.781359714,5.744610059,0,0,0,TRUE,18,1,146,1,1,1,Up,NA
Cep192,4859,227,4.41989523,4.383145575,0,0,0,TRUE,362,96,432,130,4065,1,Up,NA
Cep290,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,8,1,11,1,1,1,Up,NA
Cep295,87,3,4.857980995,4.82123134,0,0,0,TRUE,54,1,32,1,1,1,Up,NA
Cep350,107,3,5.156504486,5.119754831,0,0,0,TRUE,30,1,76,1,1,1,Up,NA
Cep57,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,16,1,7,1,1,1,Up,NA
Cep63,26,3,3.115477217,3.078727563,6.51E-06,2.98E-05,2.96E-05,TRUE,6,1,7,1,13,1,Up,NA
Cep76,42,7,2.584962501,2.548212846,2.19E-07,1.10E-06,1.10E-06,TRUE,20,1,21,5,1,1,Up,NA
Cep83,67,11,2.606657572,2.569907917,4.81E-11,2.89E-10,2.89E-10,TRUE,52,1,4,9,11,1,Up,NA
Cep85l,88,3,4.874469118,4.837719463,0,0,0,TRUE,7,1,80,1,1,1,Up,NA
Cep97,2520,128,4.299208018,4.262458364,0,0,0,TRUE,1315,1,1188,126,17,1,Up,NA
Cept1,53,7,2.920565533,2.883815878,4.72E-10,2.70E-09,2.70E-09,TRUE,49,1,3,5,1,1,Up,NA
Cer1,25,3,3.058893689,3.022144034,1.18E-05,5.32E-05,5.28E-05,TRUE,12,1,12,1,1,1,Up,NA
Cercam,384,3,7,6.963250345,0,0,0,TRUE,314,1,69,1,1,1,Up,NA
Cerkl,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,23,1,21,1,1,1,Up,NA
Cers1,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,19,1,15,1,1,1,Up,NA
Cers2,157,3,5.709658248,5.672908593,0,0,0,TRUE,33,1,22,1,102,1,Up,NA
Ces1c,111,3,5.209453366,5.172703711,0,0,0,TRUE,65,1,45,1,1,1,Up,NA
Ces3a,20,3,2.736965594,2.700215939,0.000220982,0.000899733,0.000893043,TRUE,10,1,9,1,1,1,Up,NA
Ces4a,59,3,4.297680549,4.260930894,7.33E-15,5.02E-14,5.00E-14,TRUE,19,1,39,1,1,1,Up,NA
Cetn1,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,17,1,9,1,1,1,Up,NA
Cfap20,58,3,4.273018494,4.23626884,1.39E-14,9.41E-14,9.38E-14,TRUE,50,1,7,1,1,1,Up,NA
Cfap221,188,3,5.969626351,5.932876696,0,0,0,TRUE,14,1,173,1,1,1,Up,NA
Cfap44,38,3,3.662965013,3.626215358,4.29E-09,2.35E-08,2.34E-08,TRUE,13,1,24,1,1,1,Up,NA
Cfap52,191,3,5.992466327,5.955716673,0,0,0,TRUE,147,1,43,1,1,1,Up,NA
Cfap61,35,3,3.544320516,3.507570861,2.75E-08,1.44E-07,1.43E-07,TRUE,21,1,13,1,1,1,Up,NA
Cfdp1,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,16,1,10,1,1,1,Up,NA
Cfl2,396,35,3.500073603,3.463323948,0,0,0,TRUE,309,1,36,13,51,21,Up,NA
Cflar,564,56,3.33219643,3.295446776,0,0,0,TRUE,317,42,246,13,1,1,Up,NA
Cftr,110,13,3.080919995,3.044170341,0,0,0,TRUE,49,1,60,11,1,1,Up,NA
Cggbp1,164,23,2.833990049,2.797240394,0,0,0,TRUE,162,1,1,21,1,1,Up,NA
Cgn,44,3,3.874469118,3.837719463,1.01E-10,5.94E-10,5.91E-10,TRUE,18,1,25,1,1,1,Up,NA
Cgref1,86,3,4.841302254,4.804552599,0,0,0,TRUE,1,1,31,1,54,1,Up,NA
Chat,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,12,1,17,1,1,1,Up,NA
Chchd10,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,1,1,27,1,1,1,Up,NA
Chchd2.ps,477,36,3.727920455,3.6911708,0,0,0,TRUE,280,1,196,1,1,34,Up,NA
Chchd3,227,6,5.241585987,5.204836332,0,0,0,TRUE,219,1,7,4,1,1,Up,NA
Chchd6,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,6,1,15,1,1,1,Up,NA
Chchd7,242,3,6.333900737,6.297151082,0,0,0,TRUE,228,1,13,1,1,1,Up,NA
Chd2,185,24,2.94641896,2.909669305,0,0,0,TRUE,166,1,7,1,12,22,Up,NA
Chd3,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,5,1,45,1,1,1,Up,NA
Chd4,9872,5,10.94719858,10.91044893,0,0,0,TRUE,253,1,229,1,9390,3,Up,NA
Chd6,790,3,8.040746342,8.003996688,0,0,0,TRUE,104,1,685,1,1,1,Up,NA
Chd7,105,21,2.321928095,2.28517844,1.57E-14,1.06E-13,1.06E-13,TRUE,56,10,48,10,1,1,Up,NA
Chd8,1326,3,8.787902559,8.751152905,0,0,0,TRUE,352,1,891,1,83,1,Up,NA
Chek1,112,7,4,3.963250345,0,0,0,TRUE,1,1,16,5,95,1,Up,NA
Chfr,261,3,6.442943496,6.406193841,0,0,0,TRUE,14,1,246,1,1,1,Up,NA
Chgb,233,3,6.279223644,6.242473989,0,0,0,TRUE,56,1,1,1,176,1,Up,NA
Chic1,123,3,5.357552005,5.32080235,0,0,0,TRUE,69,1,53,1,1,1,Up,NA
Chic2,417,17,4.616440732,4.579691077,0,0,0,TRUE,234,15,182,1,1,1,Up,NA
Chid1,347,3,6.853829352,6.817079697,0,0,0,TRUE,289,1,57,1,1,1,Up,NA
Chl1,30,4,2.906890596,2.870140941,2.95E-06,1.39E-05,1.39E-05,TRUE,17,2,12,1,1,1,Up,NA
Chml,113,3,5.235216462,5.198466807,0,0,0,TRUE,95,1,17,1,1,1,Up,NA
Chmp1b,53,3,4.142957954,4.106208299,3.39E-13,2.19E-12,2.19E-12,TRUE,9,1,43,1,1,1,Up,NA
Chmp2b,165,3,5.781359714,5.744610059,0,0,0,TRUE,163,1,1,1,1,1,Up,NA
Chmp3,296,3,6.624490865,6.58774121,0,0,0,TRUE,57,1,238,1,1,1,Up,NA
Chmp4b,43,3,3.841302254,3.804552599,1.89E-10,1.10E-09,1.09E-09,TRUE,21,1,21,1,1,1,Up,NA
Chmp4c,131,5,4.711494907,4.674745252,0,0,0,TRUE,88,1,42,1,1,3,Up,NA
Chmp5,7805,188,5.375594065,5.33884441,0,0,0,TRUE,1081,1,147,70,6577,117,Up,NA
Chn1os1,27,3,3.169925001,3.133175347,3.58E-06,1.67E-05,1.65E-05,TRUE,25,1,1,1,1,1,Up,NA
Chn2,32,7,2.192645078,2.155895423,4.32E-05,0.000184753,0.000184738,TRUE,19,1,12,5,1,1,Up,NA
Chordc1,1896,52,5.188303531,5.151553876,0,0,0,TRUE,473,1,593,50,830,1,Up,NA
Chp1,163,3,5.763765654,5.727015999,0,0,0,TRUE,157,1,5,1,1,1,Up,NA
Chpt1,224,56,2,1.963250345,0,0,0,TRUE,30,48,183,1,11,7,Up,NA
Chrm1,2135,298,2.840851834,2.804102179,0,0,0,TRUE,347,277,1700,1,88,20,Up,NA
Chrna1os,279,3,6.539158811,6.502409156,0,0,0,TRUE,3,1,4,1,272,1,Up,NA
Chrna2,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,1,1,22,1,1,1,Up,NA
Chrnb1,51,3,4.087462841,4.050713186,1.21E-12,7.68E-12,7.65E-12,TRUE,9,1,41,1,1,1,Up,NA
Chrnb3,41,3,3.772589504,3.735839849,6.61E-10,3.76E-09,3.74E-09,TRUE,19,1,21,1,1,1,Up,NA
Chrng,24,3,3,2.963250345,2.14E-05,9.43E-05,9.37E-05,TRUE,6,1,17,1,1,1,Up,NA
Chst1,52,3,4.115477217,4.078727563,6.40E-13,4.11E-12,4.10E-12,TRUE,19,1,32,1,1,1,Up,NA
Chst10,320,3,6.736965594,6.700215939,0,0,0,TRUE,244,1,75,1,1,1,Up,NA
Chst15,53,12,2.142957954,2.106208299,2.15E-07,1.08E-06,1.08E-06,TRUE,29,1,23,10,1,1,Up,NA
Chst2,1507,132,3.513069582,3.476319927,0,0,0,TRUE,379,18,1122,113,6,1,Up,NA
Chst4,4275,3,10.4767462,10.43999655,0,0,0,TRUE,2456,1,1818,1,1,1,Up,NA
Chst8,68,3,4.502500341,4.465750686,0,0,0,TRUE,14,1,53,1,1,1,Up,NA
Chst9,30,3,3.321928095,3.28517844,5.86E-07,2.86E-06,2.85E-06,TRUE,19,1,10,1,1,1,Up,NA
Chsy1,112,3,5.222392421,5.185642767,0,0,0,TRUE,88,1,23,1,1,1,Up,NA
Chtop,975,3,8.344295908,8.307546253,0,0,0,TRUE,237,1,737,1,1,1,Up,NA
Churc1,160,19,3.074000581,3.037250927,0,0,0,TRUE,45,1,114,1,1,17,Up,NA
Ciapin1,45,3,3.906890596,3.870140941,5.37E-11,3.21E-10,3.19E-10,TRUE,25,1,14,1,6,1,Up,NA
Cib1,155,3,5.691161905,5.65441225,0,0,0,TRUE,80,1,74,1,1,1,Up,NA
Cidec,29,3,3.273018494,3.23626884,1.07E-06,5.17E-06,5.14E-06,TRUE,13,1,15,1,1,1,Up,NA
Ciita,21,3,2.807354922,2.770605267,0.000123959,0.000515349,0.000511515,TRUE,6,1,14,1,1,1,Up,NA
Cipc,101,9,3.488286481,3.451536827,0,0,0,TRUE,44,7,56,1,1,1,Up,NA
Cirbp,75,3,4.64385619,4.607106535,0,0,0,TRUE,73,1,1,1,1,1,Up,NA
Cisd2,133,3,5.470319935,5.43357028,0,0,0,TRUE,45,1,87,1,1,1,Up,NA
Ckap2l,22,3,2.874469118,2.837719463,6.93E-05,0.000293487,0.000291672,TRUE,15,1,6,1,1,1,Up,NA
Ckap4,66,3,4.459431619,4.422681964,1.11E-16,8.04E-16,7.98E-16,TRUE,20,1,45,1,1,1,Up,NA
Ckap5,267,3,6.475733431,6.438983776,0,0,0,TRUE,67,1,199,1,1,1,Up,NA
